timestamp,city,state,station,latitude,longitude,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,wind_direction,pressure,rainfall,aqi,aqi_category,dominant_pollutant,hour,day,dayofweek,month,year,is_weekend,season,hour_sin,hour_cos,month_sin,month_cos,ventilation_index,hum_temp_ratio,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm10_lag_1,pm10_lag_2,pm10_lag_3,pm10_lag_6,pm10_lag_12,pm10_lag_24,no2_lag_1,no2_lag_2,no2_lag_3,no2_lag_6,no2_lag_12,no2_lag_24,pm25_rolling_mean_3,pm25_rolling_min_3,pm25_rolling_max_3,pm25_rolling_std_3,pm25_rolling_mean_6,pm25_rolling_min_6,pm25_rolling_max_6,pm25_rolling_std_6,pm25_rolling_mean_12,pm25_rolling_min_12,pm25_rolling_max_12,pm25_rolling_std_12,pm25_rolling_mean_24,pm25_rolling_min_24,pm25_rolling_max_24,pm25_rolling_std_24
2026-07-13 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.51,88.16,81.7,33.41,3.0,8.53,28.08,63.32,8.57,44,1008.7,0.0,112,Moderate,CO,20,13,0,7,2026,0,2,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,240.6456,2.1774415405777168,59.79,59.18,61.06,62.15,56.44,58.28,84.9,97.02,101.09,106.86,86.83,87.69,71.2,56.11,71.21,36.03,79.6,91.8,60.01,59.18,61.06,0.959114174641637,60.655,59.18,62.15,1.044619547969802,59.36916666666667,56.44,62.15,1.891331701754191,57.262499999999996,51.1,62.15,2.9822492970181513
2026-07-13 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.35,97.79,31.28,12.0,0.82,1.18,23.71,70.67,11.38,192,1013.5,0.0,98,Satisfactory,PM10,21,13,0,7,2026,0,2,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,269.81980000000004,2.8599757183326586,56.51,59.79,59.18,61.01,57.15,58.86,88.16,84.9,97.02,96.85,93.77,99.54,81.7,71.2,56.11,55.48,76.85,57.79,58.49333333333333,56.51,59.79,1.7444865529237727,59.714999999999996,56.51,61.06,1.737846368353827,59.375,56.51,62.15,1.8815588314914407,57.18875,51.1,62.15,2.977875391588125
2026-07-13 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,51.96,74.81,23.27,26.0,2.38,0.0,23.32,81.63,7.5,336,1012.2,0.0,104,Moderate,CO,22,13,0,7,2026,0,2,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,174.9,3.3564967105263155,54.35,56.51,59.79,60.74,56.69,57.0,97.79,88.16,84.9,85.13,89.09,95.89,31.28,81.7,71.2,20.66,55.13,34.29,56.883333333333326,54.35,59.79,2.739148286115939,58.605,54.35,61.06,2.638717491509941,59.14166666666667,54.35,62.15,2.3078830651538724,57.00083333333333,51.1,62.15,3.0099543787770098
2026-07-13 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,52.4,78.27,23.6,21.98,0.87,4.05,22.23,89.79,6.85,139,1010.3,0.0,87,Satisfactory,PM25,23,13,0,7,2026,0,2,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,152.2755,3.865260439087387,51.96,54.35,56.51,61.06,57.93,55.89,74.81,97.79,88.16,101.09,82.79,84.66,23.27,31.28,81.7,71.21,75.96,53.58,54.27333333333333,51.96,56.51,2.2759686582490395,57.14166666666666,51.96,61.06,3.508956635050807,58.7475,51.96,62.15,3.0494533787370286,56.79083333333333,51.1,62.15,3.180973212667817
2026-07-14 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,50.49,72.83,60.23,15.8,1.89,29.78,16.95,95.57,7.79,185,1010.3,0.0,94,Satisfactory,CO,0,14,1,7,2026,0,2,0.0,1.0,-0.4999999999999997,-0.8660254037844388,132.0405,5.324233983286908,52.4,51.96,54.35,59.18,60.23,56.61,78.27,74.81,97.79,97.02,105.38,84.0,23.6,23.27,31.28,56.11,22.61,52.23,52.903333333333336,51.96,54.35,1.2720193918851928,55.69833333333333,51.96,59.79,3.352452336225971,58.28666666666666,51.96,62.15,3.5594287931258135,56.64541666666667,51.1,62.15,3.3014357603488547
2026-07-14 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,50.74,79.18,71.3,19.66,1.45,32.25,15.13,94.0,5.81,182,1013.1,0.0,89,Satisfactory,NO2,1,14,1,7,2026,0,2,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,87.9053,5.82765034097954,50.49,52.4,51.96,59.79,60.06,55.59,72.83,78.27,74.81,84.9,103.28,96.91,60.23,23.6,23.27,71.2,68.18,33.96,51.61666666666667,50.49,52.4,1.0002166431988648,54.25,50.49,59.79,3.4238399495303784,57.474999999999994,50.49,62.15,4.139287378281401,56.390416666666674,50.49,62.15,3.5325523217352615
2026-07-14 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,49.49,73.76,72.37,29.99,1.11,20.02,19.39,96.2,6.21,110,1009.1,0.0,90,Satisfactory,NO2,2,14,1,7,2026,0,2,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,120.4119,4.717999019127023,50.74,50.49,52.4,56.51,62.15,52.99,79.18,72.83,78.27,88.16,106.86,85.19,71.3,60.23,23.6,81.7,36.03,78.76,51.21,50.49,52.4,1.0381233067409084,52.741666666666674,50.49,56.51,2.30614324504501,56.69833333333333,50.49,62.15,4.471222800681377,56.18833333333333,50.49,62.15,3.7143770812142067
2026-07-14 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,52.46,80.5,39.72,15.69,1.65,19.52,16.24,98.0,3.47,10,1008.1,8.3,87,Satisfactory,PM25,3,14,1,7,2026,0,2,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,56.352799999999995,5.684454756380511,49.49,50.74,50.49,54.35,61.01,54.02,73.76,79.18,72.83,97.79,96.85,75.66,72.37,71.3,60.23,31.28,55.48,36.99,50.24,49.49,50.74,0.6614378277651644,51.571666666666665,49.49,54.35,1.7176194766788804,55.64333333333334,49.49,61.06,4.560634591675541,56.04250000000001,49.49,62.15,3.909017723830053
2026-07-14 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.39,88.82,50.64,20.88,2.44,33.9,19.12,96.14,2.97,41,1013.6,0.0,105,Moderate,CO,4,14,1,7,2026,0,2,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,56.78640000000001,4.778330019880715,52.46,49.49,50.74,51.96,60.74,53.25,80.5,73.76,79.18,74.81,85.13,90.47,39.72,72.37,71.3,23.27,20.66,52.99,50.89666666666667,49.49,52.46,1.4911852109419605,51.25666666666667,49.49,52.46,1.2021425317601073,54.93083333333334,49.49,61.06,4.306801087357091,55.97749999999999,49.49,62.15,3.956788607817787
2026-07-14 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.08,99.52,57.73,28.6,2.28,23.91,17.77,98.0,1.68,135,1014.3,1.3,103,Moderate,CO,5,14,1,7,2026,0,2,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,29.853599999999997,5.221097496004262,53.39,52.46,49.49,52.4,61.06,51.1,88.82,80.5,73.76,78.27,101.09,78.48,50.64,39.72,72.37,23.6,71.21,63.14,51.78,49.49,53.39,2.036983063257687,51.495000000000005,49.49,53.39,1.4792802303823154,54.318333333333335,49.49,61.06,3.9098914965956664,55.98333333333333,49.49,62.15,3.952693816348188
2026-07-14 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.46,90.72,65.3,26.15,1.77,17.47,20.24,93.57,2.88,61,1014.0,0.0,97,Satisfactory,PM25,6,14,1,7,2026,0,2,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,58.291199999999996,4.405367231638418,57.08,53.39,52.46,50.49,59.18,53.49,99.52,88.82,80.5,72.83,97.02,84.44,57.73,50.64,39.72,60.23,56.11,53.04,54.31,52.46,57.08,2.443542510372718,52.275000000000006,49.49,57.08,2.744600153027763,53.98666666666667,49.49,59.79,3.4247291421321577,56.232499999999995,49.49,62.15,3.817652647783783
2026-07-14 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.15,96.51,36.91,27.49,2.5,31.35,21.96,83.79,2.7,19,1011.1,8.8,106,Moderate,CO,7,14,1,7,2026,0,2,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,59.29200000000001,3.649390243902439,58.46,57.08,53.39,50.74,59.79,54.79,90.72,99.52,88.82,79.18,84.9,91.46,65.3,57.73,50.64,71.3,71.2,51.83,56.31,53.39,58.46,2.621240164502016,53.60333333333333,49.49,58.46,3.5254881458695633,53.92666666666667,49.49,59.79,3.3304827204948415,56.43958333333333,49.49,62.15,3.7971619598425668
2026-07-14 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.79,98.62,70.58,22.52,1.11,16.81,21.99,83.42,2.5,52,1013.0,0.0,114,Moderate,PM25,8,14,1,7,2026,0,2,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,54.974999999999994,3.628534145280557,62.15,58.46,57.08,49.49,56.51,56.44,96.51,90.72,99.52,73.76,88.16,86.83,36.91,65.3,57.73,72.37,81.7,79.6,59.23,57.08,62.15,2.621240164502004,55.504999999999995,49.49,62.15,4.588990084975159,54.123333333333335,49.49,62.15,3.7512866479584166,56.74625,49.49,62.15,3.9521857601343537
2026-07-14 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.75,114.18,40.59,20.64,3.05,41.85,26.13,70.04,2.64,135,1011.6,0.0,114,Moderate,PM25,9,14,1,7,2026,0,2,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,68.9832,2.5816439366015485,64.79,62.15,58.46,52.46,54.35,57.15,98.62,96.51,90.72,80.5,97.79,93.77,70.58,36.91,65.3,39.72,31.28,76.85,61.800000000000004,58.46,64.79,3.1794810897375183,58.055,52.46,64.79,4.823072672062966,54.81333333333333,49.49,64.79,4.835118374659439,57.094166666666666,49.49,64.79,4.278143559868068
2026-07-14 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,65.34,109.54,74.17,30.96,1.51,38.38,28.62,68.94,3.37,231,1013.9,0.0,116,Moderate,PM25,10,14,1,7,2026,0,2,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,96.44940000000001,2.327481431465226,64.75,64.79,62.15,53.39,51.96,56.69,114.18,98.62,96.51,88.82,74.81,89.09,40.59,70.58,36.91,50.64,23.27,55.13,63.89666666666667,62.15,64.79,1.5127899171173074,60.10333333333333,53.39,64.79,4.575043897785843,55.68000000000001,49.49,64.79,5.61387404723169,57.410833333333336,49.49,64.79,4.554786222890369
2026-07-14 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,65.57,101.07,27.95,26.15,1.72,61.34,27.34,58.44,3.75,170,1014.1,12.2,117,Moderate,PM25,11,14,1,7,2026,0,2,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,102.525,2.062103034580099,65.34,64.75,64.79,57.08,52.4,57.93,109.54,114.18,98.62,99.52,78.27,82.79,74.17,40.59,70.58,57.73,23.6,75.96,64.96000000000001,64.75,65.34,0.32969683043432485,62.095000000000006,57.08,65.34,3.5555182463321753,56.79500000000001,49.49,65.34,6.11428952239229,57.77125,49.49,65.34,4.829232824570902
2026-07-14 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,67.29,115.79,40.93,26.73,0.95,70.69,30.11,54.17,3.1,254,1013.7,0.0,122,Moderate,PM25,12,14,1,7,2026,0,2,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,93.341,1.7412407585985215,65.57,65.34,64.75,58.46,50.49,60.23,101.07,109.54,114.18,90.72,72.83,105.38,27.95,74.17,40.59,65.3,60.23,22.61,65.22,64.75,65.57,0.4229657196492757,63.51,58.46,65.57,2.761180906786291,57.892500000000005,49.49,65.57,6.427642187529491,58.08958333333334,49.49,65.57,5.085176649632834
2026-07-14 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,66.01,102.15,61.4,18.45,1.36,70.9,34.35,54.25,6.52,89,1008.1,0.0,118,Moderate,PM25,13,14,1,7,2026,0,2,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,223.962,1.5346534653465347,67.29,65.57,65.34,62.15,50.74,60.06,115.79,101.07,109.54,96.51,79.18,103.28,40.93,27.95,74.17,36.91,71.3,68.18,66.06666666666666,65.34,67.29,1.0656609842401794,64.98166666666667,62.15,67.29,1.6680337726401058,59.2925,49.49,67.29,6.497946703662339,58.38375,49.49,67.29,5.408314703748535
2026-07-14 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,67.76,95.43,22.19,32.37,0.76,70.64,33.91,53.1,7.23,111,1014.0,0.0,124,Moderate,PM25,14,14,1,7,2026,0,2,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,245.1693,1.521054139215125,66.01,67.29,65.57,64.79,49.49,62.15,102.15,115.79,101.07,98.62,73.76,106.86,61.4,40.93,27.95,70.58,72.37,36.03,66.29,65.57,67.29,0.8935323161466574,65.62500000000001,64.75,67.29,0.9452565789252053,60.565000000000005,49.49,67.29,6.157072060942306,58.63166666666667,49.49,67.29,5.6206982907253
2026-07-14 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,66.12,111.95,57.01,8.08,0.62,63.54,32.75,52.27,7.32,163,1014.0,0.0,118,Moderate,PM25,15,14,1,7,2026,0,2,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,239.73000000000002,1.5487407407407408,67.76,66.01,67.29,64.75,52.46,61.01,95.43,102.15,115.79,114.18,80.5,96.85,22.19,61.4,40.93,40.59,39.72,55.48,67.02,66.01,67.76,0.9057041459540722,66.12,64.75,67.76,1.1711874316271693,62.087500000000006,52.46,67.76,5.3792634254143055,58.86541666666667,49.49,67.76,5.88386960749225
2026-07-14 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.68,105.84,50.35,8.49,2.65,37.53,33.69,53.94,10.98,286,1008.9,0.0,114,Moderate,PM25,16,14,1,7,2026,0,2,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,369.9162,1.554914961083886,66.12,67.76,66.01,65.34,53.39,60.74,111.95,95.43,102.15,109.54,88.82,85.13,57.01,22.19,61.4,74.17,50.64,20.66,66.63,66.01,67.76,0.9801530492726142,66.34833333333334,65.34,67.76,0.9663005053647341,63.225833333333334,53.39,67.76,4.535956265488497,59.078333333333326,49.49,67.76,6.054821770016576
2026-07-14 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.9,99.83,36.37,20.52,2.55,37.19,33.25,46.99,12.22,165,1008.1,0.0,108,Moderate,PM25,17,14,1,7,2026,0,2,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,406.315,1.3719708029197082,64.68,66.12,67.76,65.57,57.08,61.06,105.84,111.95,95.43,101.07,99.52,101.09,50.35,57.01,22.19,27.95,57.73,71.21,66.18666666666667,64.68,67.76,1.5410818710671232,66.23833333333333,64.68,67.76,1.128067669365682,64.16666666666667,57.08,67.76,3.3176232821742127,59.2425,49.49,67.76,6.1544280629973
2026-07-14 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.01,101.14,40.27,18.48,1.13,38.11,29.24,56.35,10.52,7,1014.8,0.0,111,Moderate,PM25,18,14,1,7,2026,0,2,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,307.60479999999995,1.863425925925926,62.9,64.68,66.12,67.29,58.46,59.18,99.83,105.84,111.95,115.79,90.72,97.02,36.37,50.35,57.01,40.93,65.3,56.11,64.56666666666668,62.9,66.12,1.6129889439583278,65.79333333333334,62.9,67.76,1.7817033048933995,64.65166666666666,58.46,67.76,2.516017174870355,59.31916666666667,49.49,67.76,6.189414467401206
2026-07-14 19:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.01,93.21,59.41,20.42,1.75,5.01,29.04,64.51,14.12,101,1008.3,0.0,104,Moderate,PM25,19,14,1,7,2026,0,2,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,410.04479999999995,2.147470039946738,64.01,62.9,64.68,66.01,62.15,59.79,101.14,99.83,105.84,102.15,96.51,84.9,40.27,36.37,50.35,61.4,36.91,71.2,63.863333333333344,62.9,64.68,0.8990179827633116,65.24666666666667,62.9,67.76,1.7331781981862053,65.11416666666668,62.15,67.76,1.6276556388831394,59.52041666666667,49.49,67.76,6.262782045487082
2026-07-14 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.2,98.34,37.59,16.36,1.8,15.39,26.9,64.68,11.29,348,1010.3,0.0,105,Moderate,PM25,20,14,1,7,2026,0,2,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,303.70099999999996,2.3182795698924736,62.01,64.01,62.9,67.76,64.79,56.51,93.21,101.14,99.83,95.43,98.62,88.16,59.41,40.27,36.37,22.19,70.58,81.7,62.973333333333336,62.01,64.01,1.0020146372842236,64.58,62.01,67.76,2.109322166005285,65.1025,62.01,67.76,1.651165566281264,59.61291666666667,49.49,67.76,6.283297721230722
2026-07-14 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.06,100.04,51.68,34.17,2.19,0.0,22.04,75.94,8.34,57,1013.5,0.0,210,Poor,PM25,21,14,1,7,2026,0,2,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,183.81359999999998,3.2960069444444446,62.2,62.01,64.01,66.12,64.75,54.35,98.34,93.21,101.14,111.95,114.18,97.79,37.59,59.41,40.27,57.01,40.59,31.28,62.74,62.01,64.01,1.103947462517356,63.653333333333336,62.01,66.12,1.590341682365069,64.88666666666667,62.01,67.76,1.8527048203951284,59.85,49.49,67.76,6.2684579616833425
2026-07-14 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.56,98.37,49.51,29.18,1.88,0.0,23.44,77.59,8.37,270,1014.4,0.0,98,Satisfactory,PM10,22,14,1,7,2026,0,2,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,196.1928,3.1747135842880523,60.06,62.2,62.01,64.68,65.34,51.96,100.04,98.34,93.21,105.84,109.54,74.81,51.68,37.59,59.41,50.35,74.17,23.27,61.42333333333334,60.06,62.2,1.184497080339113,62.64333333333334,60.06,64.68,1.6341929710617449,64.49583333333334,60.06,67.76,2.3199273434286822,60.08791666666667,49.49,67.76,6.158019147326563
2026-07-14 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.16,81.54,75.07,13.33,2.77,0.0,21.24,89.51,9.3,169,1012.0,9.5,109,Moderate,CO,23,14,1,7,2026,0,2,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,197.532,4.024730215827339,57.56,60.06,62.2,62.9,65.57,52.4,98.37,100.04,98.34,99.83,101.07,78.27,49.51,51.68,37.59,36.37,27.95,23.6,59.940000000000005,57.56,62.2,2.322326419777939,61.45666666666667,57.56,64.01,2.306344871580881,63.8475,57.56,67.76,3.038418024385265,60.32125,49.49,67.76,5.938848748412584
2026-07-15 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.93,92.82,24.63,16.27,2.04,20.98,19.75,95.17,5.65,210,1011.6,0.0,201,Poor,CO,0,15,2,7,2026,0,2,0.0,1.0,-0.4999999999999997,-0.8660254037844388,111.5875,4.586506024096385,58.16,57.56,60.06,64.01,67.29,50.49,81.54,98.37,100.04,101.14,115.79,72.83,75.07,49.51,51.68,40.27,40.93,60.23,58.593333333333334,57.56,60.06,1.305118130029626,60.666666666666664,57.56,64.01,2.515405865196971,63.23,57.56,67.76,3.389245021856929,60.56125,49.49,67.76,5.717063180781147
2026-07-15 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.87,94.68,24.21,31.34,1.7,25.96,19.58,98.0,7.56,47,1013.3,0.0,95,Satisfactory,PM10,1,15,2,7,2026,0,2,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,148.02479999999997,4.761904761904762,57.93,58.16,57.56,62.01,66.01,50.74,92.82,81.54,98.37,93.21,102.15,79.18,24.63,75.07,49.51,59.41,61.4,71.3,57.88333333333333,57.56,58.16,0.3027099822141093,59.653333333333336,57.56,62.2,2.0874258469864664,62.45000000000001,57.56,67.76,3.4465054765661027,60.871249999999996,49.49,67.76,5.336248733284293
2026-07-15 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.86,87.71,26.06,33.97,2.04,26.4,16.45,94.23,3.06,353,1008.9,0.0,201,Poor,CO,2,15,2,7,2026,0,2,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,50.336999999999996,5.4,55.87,57.93,58.16,62.2,67.76,49.49,94.68,92.82,81.54,98.34,95.43,73.76,24.21,24.63,75.07,37.59,22.19,72.37,57.32,55.87,58.16,1.2609916732472002,58.629999999999995,55.87,62.2,2.2028708541356554,61.605,55.87,67.76,3.7260373784296172,61.085,49.49,67.76,5.005264185356987
2026-07-15 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.35,84.74,30.55,11.91,1.16,37.86,14.17,98.0,3.0,272,1013.7,0.0,89,Satisfactory,PM25,3,15,2,7,2026,0,2,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,42.51,6.460118655240606,56.86,55.87,57.93,60.06,66.12,52.46,87.71,94.68,92.82,100.04,111.95,80.5,26.06,24.21,24.63,51.68,57.01,39.72,56.88666666666666,55.87,57.93,1.0302588671456023,57.74,55.87,60.06,1.4070252307617717,60.696666666666665,55.87,66.12,3.4038356261278304,61.392083333333325,52.46,67.76,4.4592590329771555
2026-07-15 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.19,84.37,35.91,27.83,2.0,36.87,16.17,98.0,1.0,157,1013.3,0.0,100,Satisfactory,CO,4,15,2,7,2026,0,2,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,16.17,5.70762958648806,53.35,56.86,55.87,57.56,64.68,53.39,84.74,87.71,94.68,98.37,105.84,88.82,30.55,26.06,24.21,49.51,50.35,50.64,55.36000000000001,53.35,56.86,1.8097237358223828,56.62166666666667,53.35,58.16,1.804676332938046,59.63249999999999,53.35,64.68,3.547324535989961,61.429166666666674,53.35,67.76,4.384829496131506
2026-07-15 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.98,79.24,26.44,10.73,0.62,28.72,18.81,96.48,3.28,194,1014.8,0.0,92,Satisfactory,PM25,5,15,2,7,2026,0,2,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,61.69679999999999,4.870267541645634,53.19,53.35,56.86,58.16,62.9,57.08,84.37,84.74,87.71,81.54,99.83,99.52,35.91,30.55,26.06,75.07,36.37,57.73,54.46666666666667,53.19,56.86,2.0742307811167837,55.89333333333334,53.19,58.16,2.19076851051557,58.675000000000004,53.19,64.01,3.611163247486881,61.42083333333333,53.19,67.76,4.400932625139181
2026-07-15 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.6,92.13,40.59,23.16,0.76,34.12,21.04,94.5,2.0,132,1009.0,0.0,94,Satisfactory,PM25,6,15,2,7,2026,0,2,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,42.08,4.287658802177859,54.98,53.19,53.35,57.93,64.01,58.46,79.24,84.37,84.74,92.82,101.14,90.72,26.44,35.91,30.55,24.63,40.27,65.3,53.84,53.19,54.98,0.9905049217439867,55.36333333333334,53.19,57.93,1.8978057505093973,58.01500000000001,53.19,64.01,3.4905157212079674,61.333333333333336,53.19,67.76,4.510502398187804
2026-07-15 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.75,105.0,66.77,8.61,1.92,32.39,20.0,95.79,1.0,60,1010.3,0.0,104,Moderate,PM10,7,15,2,7,2026,0,2,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,20.0,4.561428571428571,56.6,54.98,53.19,55.87,62.01,62.15,92.13,79.24,84.37,94.68,93.21,96.51,40.59,26.44,35.91,24.21,59.41,36.91,54.92333333333334,53.19,56.6,1.7057061098947524,55.14166666666667,53.19,56.86,1.5909169263875802,57.39750000000001,53.19,62.2,2.946603977462861,61.255833333333335,53.19,67.76,4.577500662898974
2026-07-15 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.65,88.08,93.93,34.54,3.13,34.64,25.37,84.46,2.21,147,1010.3,0.0,114,Moderate,CO,8,15,2,7,2026,0,2,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,56.0677,3.202882062950322,58.75,56.6,54.98,56.86,62.2,64.79,105.0,92.13,79.24,87.71,98.34,98.62,66.77,40.59,26.44,26.06,37.59,70.58,56.77666666666667,54.98,58.75,1.891198914268962,55.62166666666667,53.19,58.75,2.1800129969031308,57.12583333333333,53.19,62.2,2.614221449663118,61.11416666666667,53.19,67.76,4.60117557442298
2026-07-15 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.96,101.9,42.57,11.33,1.42,26.56,22.15,75.63,2.83,155,1013.3,0.0,102,Moderate,PM10,9,15,2,7,2026,0,2,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,62.6845,3.2669546436285097,58.65,58.75,56.6,53.35,60.06,64.75,88.08,105.0,92.13,84.74,100.04,114.18,93.93,66.77,40.59,30.55,51.68,40.59,58.00000000000001,56.6,58.75,1.2134661099505961,55.919999999999995,53.19,58.75,2.484576422652348,56.830000000000005,53.19,60.06,2.146908983123904,60.85833333333333,53.19,67.76,4.558405200397883
2026-07-15 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.33,85.54,72.86,22.24,2.41,56.99,27.29,62.61,5.52,346,1011.8,9.8,105,Moderate,CO,10,15,2,7,2026,0,2,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,150.64079999999998,2.2131495227995757,57.96,58.65,58.75,53.19,57.56,65.34,101.9,88.08,105.0,84.37,98.37,109.54,42.57,93.93,66.77,35.91,49.51,74.17,58.45333333333334,57.96,58.75,0.43015501081809976,56.68833333333333,53.19,58.75,2.230707660511953,56.654999999999994,53.19,58.75,1.9347985565803436,60.57541666666666,53.19,67.76,4.516889059448139
